Year,Month,Month.Numeric,Owner,Payment.Source,Maj.cat,Sub.cat.1,Sub.cat.2,Name,Amount
2017,February,2,Amy,MASTERCARD,Entertainment,Photography,,Adobe,14.35
2017,March ,3,Amy,MASTERCARD,Entertainment,Photography,,Adobe,14.37
2017,March ,3,Amy,MASTERCARD,Food,Grocery,,Costco,224.27
2017,March ,3,Amy,MASTERCARD,Food,Grocery,,Costco,14.67
2017,April ,4,Amy,MASTERCARD,Entertainment,Photography,,Adobe,14.70
2017,April ,4,Amy,MASTERCARD,Food,Grocery,,Safeway,31.05
2017,May,5,Amy,MASTERCARD,Food,Grocery,,Costco,335.21
2017,May,5,Amy,MASTERCARD,Food,Fast Food,Lunch ,Dancing Noodle,46.90
2017,May,5,Amy,MASTERCARD,Transportation,Insurance,Car ,MPI,967.00
2017,May,5,Amy,MASTERCARD,Food,Fast Food,Coffee,Starbucks,25.00
2017,May,5,Amy,MASTERCARD,Food,Grocery,,Costco,89.99
2017,May,5,Amy,MASTERCARD,Entertainment,Photography,,Adobe,14.53
2017,June,6,Amy,MASTERCARD,Entertainment,Photography,,Adobe,13.98
2017,June,6,Amy,MASTERCARD,House,Baby,,St. Boniface,52.50
2017,June,6,Amy,MASTERCARD,Food,Grocery,,Costco,271.06
2017,June,6,Amy,MASTERCARD,Food,Grocery,,Costco,284.02
2017,June,6,Amy,MASTERCARD,Food,Grocery,,Costco,8.81
2017,June,6,Amy,MASTERCARD,Food,Fast Food,Coffee,Starbucks,25.00
2017,July,7,Amy,MASTERCARD,Entertainment,Photography,,Adobe,13.48
2017,July,7,Amy,MASTERCARD,Food,Grocery,,Costco,189.40
2017,August,8,Amy,MASTERCARD,Entertainment,Photography,,Adobe,13.42
2017,August,8,Amy,MASTERCARD,Food,Grocery,,Costco,133.21
2017,August,8,Amy,MASTERCARD,Food,Grocery,,Costco,285.70
2016,October,10,Amy,RBC,Entertainment,Curling,,Curling,370.00
2016,December,12,Amy,RBC,Entertainment,Misc,Travel,Travel,199.93
2016,December,12,Amy,RBC,Entertainment,Misc,Travel,Travel,199.86
2016,December,12,Amy,RBC,Entertainment,Misc,Travel,Travel,10.00
2016,December,12,Nathan,AMEX,Entertainment,Gift,,Gift,89.99
2017,February,2,Amy,RBC,Food,Fast Food,Lunch ,Greek,10.75
2017,February,2,Nathan,RBC,Personal,Health ,,Massage Chair,300.00
2017,March ,3,Amy,RBC,Transportation,Carpool,,James Carpool,140.00
2017,March ,3,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,90.00
2017,March ,3,Nathan,RBC,Entertainment,Sports,,Jets Tickets,144.60
2017,March ,3,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,100.00
2017,April ,4,Nathan,RBC,Entertainment,Sports,,Soccer League,140.00
2017,April ,4,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,35.04
2017,April ,4,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,88.47
2017,April ,4,Nathan,RBC,Food,Fast Food,Lunch ,Subway ,13.10
2017,April ,4,Nathan,RBC,House,Renovations,,Canadian Tire,45.19
2017,April ,4,Nathan,RBC,House,Renovations,,Home Depot,1485.27
2017,May,5,Nathan,RBC,Entertainment,Sports,,Jets Tickets,240.16
2017,May,5,Nathan,RBC,CAPEX,Car,,Pilot Purchase,35682.83
2017,May,5,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,260.00
2017,May,5,Nathan,RBC,Entertainment,Sports,,Jets Tickets,253.08
2017,June,6,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,80.00
2017,June,6,Nathan,RBC,House,Renovations,,Foundation Repair,1260.00
2017,June,6,Nathan,RBC,Food,Restaurant,Supper,Sun Fortune,48.76
2017,July,7,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,80.00
2017,August,8,Nathan,RBC,Cash,Withdrawal,,Cash Withdrawal,80.00
2017,June ,6,Amy ,RBC,House ,Property tax,,Winnipeg  ,3549.62
